AccountId,AssessmentId,AssessmentVersionId,Score,Percentile,Level,FailedLevels,CreationDate
435699,20,114,30,0,11,"12:1:10,12:2:10,12:3:11,13:1:11,13:2:12",2025-10-29 21:27:44
601662,20,114,26,0,11,"11:1:9,11:2:9,11:3:10,12:1:10,13:1:11",2025-10-29 21:23:53
701243,20,114,24,0,10,"10:1:8,11:1:9,11:2:9,11:3:9,12:1:10",2025-10-29 21:12:45
701251,20,114,62,0,22,"14:1:13,17:1:16,20:1:19,20:2:19,24:1:23",2025-10-29 21:12:35
701253,20,114,24,0,10,"11:1:9,11:2:9,11:3:10,12:1:10,12:2:10",2025-10-29 21:10:20
448174,20,114,46,0,16,"3:1:1,14:1:13,15:1:14,17:1:16,18:1:17",2025-10-29 21:08:59
701240,20,114,80,0,28,"27:1:25,27:2:26,29:1:28,30:1:28,30:2:29",2025-10-29 20:53:28
701242,20,114,12,0,6,"4:1:3,7:1:5,8:1:6,8:2:6,8:3:6",2025-10-29 20:35:33
701057,20,114,18,0,8,"6:1:4,7:1:5,9:1:7,9:2:8,10:1:8",2025-10-29 16:47:02
652174,20,114,15,0,6,"2:1:1,6:1:5,7:1:5,8:1:6,8:2:6",2025-10-29 16:04:14
701129,20,114,12,0,6,"7:1:5,7:2:5,7:3:5,7:4:6,8:1:6",2025-10-29 15:57:58
656996,20,114,51,0,18,"16:1:15,17:1:15,17:2:16,20:1:18,20:2:19",2025-10-29 15:56:48
701163,20,114,11,0,6,"2:1:2,5:1:4,6:1:4,7:1:5,8:1:6",2025-10-29 15:48:17
555081,20,114,47,0,16,"12:1:10,17:1:16,18:1:16,18:2:17,18:3:17",2025-10-29 15:47:10
701169,20,114,49,0,18,"14:1:12,17:1:15,19:1:18,20:1:18,20:2:19",2025-10-29 15:33:29
701173,20,114,49,0,18,"8:1:7,13:1:11,14:1:13,15:1:14,20:1:19",2025-10-29 15:29:20
701184,20,114,12,0,6,"4:1:2,6:1:4,7:1:5,7:2:5,8:1:6",2025-10-29 15:28:37
701171,20,114,23,0,9,"8:1:6,11:1:9,11:2:9,11:3:9,11:4:10",2025-10-29 15:11:33
697065,20,114,30,0,11,"11:1:9,12:1:10,12:2:11,12:3:11,13:1:11",2025-10-29 15:09:49
457405,20,114,23,0,9,"6:1:5,8:1:6,10:1:8,10:2:9,11:1:9",2025-10-29 15:07:38
701177,20,114,26,0,10,"7:1:5,11:1:9,12:1:10,12:2:11,12:3:11",2025-10-29 15:05:38
701041,20,114,30,0,12,"11:1:9,12:1:10,12:2:11,13:1:12,14:1:12",2025-10-29 14:58:35
553884,20,114,32,0,12,"11:1:9,12:1:11,13:1:12,13:2:12,14:1:12",2025-10-29 14:51:04
701158,20,114,22,0,9,"8:1:7,9:1:7,9:2:8,11:1:9,11:2:9",2025-10-29 14:49:37
701063,20,114,41,0,15,"11:1:9,15:1:14,15:2:14,16:1:15,17:1:15",2025-10-29 14:45:52
665225,20,114,26,0,9,"9:1:8,10:1:8,10:2:9,11:1:9,11:2:9",2025-10-29 14:38:48
700293,20,114,23,0,10,"11:1:9,11:2:9,11:3:9,12:1:10,12:2:10",2025-10-29 14:33:00
701167,20,114,34,0,13,"11:1:9,11:2:10,13:1:12,15:1:13,15:2:14",2025-10-29 14:27:12
700269,20,114,59,0,21,"14:1:12,14:2:13,20:1:18,20:2:19,23:1:22",2025-10-29 14:23:28
700673,20,114,30,0,12,"12:1:10,12:2:11,13:1:11,13:2:12,14:1:12",2025-10-29 14:21:50
701132,20,114,65,0,23,"20:1:19,21:1:20,23:1:22,24:1:23,25:1:23",2025-10-29 14:20:53
701156,20,114,57,0,20,"11:1:9,20:1:18,20:2:19,21:1:20,22:1:21",2025-10-29 14:16:42
700498,20,114,50,0,18,"17:1:16,18:1:17,19:1:18,20:1:18,20:2:19",2025-10-29 14:09:52
555366,20,114,44,0,15,"11:1:9,11:2:10,12:1:10,15:1:13,17:1:15",2025-10-29 14:08:52
701102,20,114,41,0,15,"14:1:12,15:1:14,17:1:15,17:2:16,17:3:16",2025-10-29 13:53:36
698143,20,114,52,0,19,"19:1:18,20:1:18,20:2:19,21:1:19,21:2:20",2025-10-29 13:49:02
701142,20,114,33,0,12,"9:1:7,10:1:8,12:1:10,14:1:12,14:2:13",2025-10-29 13:48:22
701132,20,114,47,0,17,"13:1:12,13:2:12,14:1:12,15:1:14,19:1:18",2025-10-29 13:34:38
700405,20,114,64,0,23,"17:1:16,20:1:18,23:1:22,25:1:23,25:2:24",2025-10-29 13:21:28
701088,20,114,20,0,8,"5:1:3,6:1:4,7:1:5,7:2:5,10:1:9",2025-10-29 13:13:26
612138,20,114,24,0,10,"7:1:5,7:2:5,9:1:8,11:1:9,12:1:10",2025-10-29 13:08:13
684242,20,114,52,0,19,"11:1:9,12:1:11,20:1:19,21:1:19,21:2:20",2025-10-29 13:04:02
696420,20,114,53,0,19,"12:1:11,20:1:19,21:1:19,21:2:20,21:3:20",2025-10-29 12:55:56
532091,20,114,34,0,12,"13:1:11,13:2:12,13:3:12,14:1:12,14:2:13",2025-10-29 12:52:56
701050,20,114,31,0,12,"11:1:9,12:1:10,12:2:11,13:1:12,14:1:13",2025-10-29 11:59:06
701090,20,114,13,0,6,"2:1:1,5:1:4,6:1:4,7:1:5,8:1:6",2025-10-29 11:18:17
700218,20,114,25,0,10,"10:1:8,11:1:9,12:1:10,12:2:10,12:3:11",2025-10-29 10:41:28
701083,20,114,24,0,10,"7:1:5,11:1:9,11:2:10,12:1:10,12:2:10",2025-10-29 09:30:25
700241,20,114,9,0,5,"6:1:4,6:2:4,7:1:5,7:2:5,7:3:5",2025-10-29 08:48:57
591514,20,114,11,0,6,"5:1:3,6:1:4,6:2:5,7:1:5,8:1:6",2025-10-29 07:44:03
701035,20,114,11,0,6,"4:1:2,5:1:3,5:2:4,7:1:5,8:1:6",2025-10-29 07:28:42
701076,20,114,28,0,11,"11:1:10,12:1:10,12:2:10,12:3:11,13:1:11",2025-10-29 06:49:19
701071,20,114,13,0,6,"6:1:4,6:2:5,7:1:5,7:2:6,8:1:6",2025-10-29 06:49:00
410830,20,114,34,0,13,"12:1:11,13:1:11,14:1:13,14:2:13,15:1:13",2025-10-29 06:43:22
701073,20,114,41,0,15,"15:1:14,16:1:15,17:1:15,17:2:16,17:3:16",2025-10-29 06:39:25
382839,20,114,37,0,13,"11:1:10,12:1:10,13:1:11,14:1:13,15:1:14",2025-10-29 06:29:28
701065,20,114,48,0,18,"12:1:10,14:1:13,15:1:13,15:2:14,20:1:18",2025-10-29 06:22:33
701070,20,114,17,0,8,"6:1:4,7:1:5,8:1:6,8:2:6,10:1:8",2025-10-29 06:16:01
700757,20,114,29,0,11,"8:1:6,10:1:8,12:1:11,12:2:11,13:1:11",2025-10-29 06:13:14
701047,20,114,22,0,9,"10:1:8,10:2:8,11:1:9,11:2:9,11:3:10",2025-10-29 06:12:30
701011,20,114,49,0,18,"18:1:16,19:1:17,19:2:18,20:1:18,20:2:19",2025-10-29 05:49:34
700830,20,114,43,0,16,"13:1:12,14:1:12,17:1:16,17:2:16,18:1:17",2025-10-29 05:37:18
534507,20,114,43,0,16,"13:1:12,13:2:12,15:1:14,17:1:15,18:1:17",2025-10-29 05:36:52
701056,20,114,52,0,18,"18:1:17,18:2:17,19:1:18,20:1:18,20:2:19",2025-10-29 05:33:19
701045,20,114,8,0,5,"5:1:4,6:1:4,6:2:4,6:3:5,7:1:5",2025-10-29 05:28:15
599277,20,114,29,0,11,"6:1:4,11:1:9,11:2:10,12:1:11,13:1:11",2025-10-29 05:17:29
701055,20,114,57,0,21,"19:1:17,19:2:18,20:1:19,21:1:19,23:1:21",2025-10-29 05:06:53
701014,20,114,75,0,26,"17:1:16,19:1:17,27:1:25,27:2:26,28:1:27",2025-10-29 05:01:12
701040,20,114,39,0,15,"14:1:13,15:1:13,15:2:14,16:1:14,17:1:15",2025-10-29 04:54:32
336337,20,114,43,0,16,"12:1:10,17:1:16,17:2:16,18:1:16,18:2:17",2025-10-29 04:48:19
701054,20,114,26,0,10,"11:1:9,11:2:10,12:1:10,12:2:11,12:3:11",2025-10-29 04:39:50
701022,20,114,15,0,7,"8:1:6,8:2:6,8:3:7,9:1:7,9:2:7",2025-10-29 04:34:51
700961,20,114,36,0,13,"13:1:12,14:1:13,14:2:13,15:1:13,15:2:14",2025-10-29 04:33:46
353861,20,114,25,0,10,"11:1:9,12:1:10,12:2:10,12:3:10,12:4:11",2025-10-29 04:25:23
701041,20,114,29,0,11,"11:1:9,11:2:10,12:1:10,12:2:11,13:1:12",2025-10-29 04:22:07
677404,20,114,54,0,19,"13:1:11,18:1:16,19:1:17,21:1:19,21:2:20",2025-10-29 04:20:18
701006,20,114,29,0,11,"12:1:11,12:2:11,13:1:11,13:2:12,13:3:12",2025-10-29 04:11:05
701053,20,114,25,0,10,"6:1:4,10:1:8,12:1:10,12:2:10,12:3:11",2025-10-29 04:06:10
701042,20,114,60,0,22,"19:1:17,19:2:18,19:3:18,20:1:19,24:1:22",2025-10-29 03:59:23
701029,20,114,46,0,17,"11:1:9,11:2:10,12:1:11,19:1:17,19:2:18",2025-10-29 03:59:20
472745,20,114,32,0,11,"7:1:5,11:1:9,12:1:10,13:1:12,13:2:12",2025-10-29 03:56:22
701052,20,114,61,0,22,"19:1:17,20:1:19,21:1:19,21:2:20,24:1:22",2025-10-29 03:52:57
329829,20,114,60,0,22,"21:1:20,21:2:20,23:1:21,23:2:22,24:1:22",2025-10-29 03:48:01
700662,20,114,46,0,15,"12:1:10,13:1:12,14:1:12,14:2:13,17:1:16",2025-10-29 03:47:56
700694,20,114,69,0,25,"19:1:18,20:1:18,21:1:19,21:2:20,27:1:25",2025-10-29 03:47:48
701033,20,114,29,0,11,"11:1:9,11:2:10,12:1:11,13:1:11,13:2:12",2025-10-29 03:45:00
701030,20,114,49,0,18,"19:1:17,19:2:18,19:3:18,20:1:18,20:2:19",2025-10-29 03:41:42
166017,20,114,49,0,17,"15:1:14,16:1:14,16:2:15,19:1:18,19:2:18",2025-10-29 03:39:58
701046,20,114,48,0,18,"12:1:10,18:1:17,18:2:17,19:1:17,20:1:18",2025-10-29 03:38:38
701048,20,114,19,0,8,"8:1:6,9:1:7,9:2:8,10:1:8,10:2:8",2025-10-29 03:36:26
701049,20,114,7,0,4,"2:1:2,3:1:2,5:1:3,5:2:4,6:1:4",2025-10-29 03:36:23
700988,20,114,26,0,10,"11:1:9,11:2:10,12:1:10,12:2:11,12:3:11",2025-10-29 03:34:59
701031,20,114,33,0,13,"9:1:7,9:2:7,9:3:8,10:1:8,15:1:13",2025-10-29 03:29:20
701044,20,114,22,0,9,"6:1:5,7:1:6,8:1:6,11:1:9,11:2:10",2025-10-29 03:28:40
698535,20,114,42,0,15,"11:1:9,13:1:12,14:1:12,14:2:13,17:1:16",2025-10-29 03:27:25
701037,20,114,31,0,12,"11:1:10,12:1:10,12:2:11,12:3:11,14:1:12",2025-10-29 03:10:50
701010,20,114,28,0,10,"9:1:8,12:1:10,12:2:10,12:3:11,12:4:11",2025-10-29 03:10:28
409752,20,114,45,0,16,"16:1:15,17:1:15,17:2:16,17:3:16,18:1:16",2025-10-29 03:08:23
701027,20,114,46,0,17,"17:1:16,18:1:17,18:2:17,19:1:17,19:2:18",2025-10-29 03:06:55
701038,20,114,45,0,17,"17:1:15,18:1:16,18:2:17,18:3:17,19:1:17",2025-10-29 03:01:38
701026,20,114,75,0,27,"26:1:25,27:1:26,27:2:26,28:1:26,29:1:27",2025-10-29 02:47:35
701032,20,114,50,0,18,"15:1:14,18:1:17,19:1:17,19:2:18,20:1:19",2025-10-29 02:27:26
701002,20,114,64,0,23,"17:1:15,17:2:16,21:1:20,24:1:23,25:1:24",2025-10-29 02:23:42
700751,20,114,30,0,11,"7:1:5,11:1:9,12:1:11,13:1:11,13:2:12",2025-10-29 02:19:09
701017,20,114,10,0,5,"5:1:4,6:1:4,6:2:4,6:3:5,7:1:5",2025-10-29 02:17:37
700942,20,114,69,0,24,"24:1:23,24:2:23,25:1:24,25:2:24,26:1:25",2025-10-29 02:04:46
701023,20,114,47,0,17,"9:1:7,13:1:11,18:1:16,18:2:17,19:1:18",2025-10-29 02:01:06
701018,20,114,22,0,9,"9:1:8,10:1:8,11:1:9,11:2:9,11:3:9",2025-10-29 01:51:14
590636,20,114,81,0,28,"27:1:25,28:1:26,28:2:27,30:1:28,30:2:29",2025-10-29 01:48:49
697857,20,114,13,0,6,"6:1:5,7:1:5,7:2:5,8:1:6,8:2:6",2025-10-29 01:46:32
701019,20,114,37,0,14,"12:1:11,12:2:11,13:1:12,14:1:13,16:1:15",2025-10-29 01:45:37
699017,20,114,20,0,9,"9:1:8,10:1:8,10:2:8,11:1:9,11:2:9",2025-10-29 01:34:45
409752,20,114,46,0,16,"12:1:10,17:1:16,18:1:16,18:2:17,18:3:17",2025-10-29 01:33:14
700992,20,114,18,0,8,"5:1:3,5:2:4,7:1:6,9:1:7,10:1:8",2025-10-29 01:26:56
701013,20,114,25,0,10,"7:1:6,11:1:9,11:2:10,12:1:10,12:2:11",2025-10-29 01:22:54
700938,20,114,22,0,9,"5:1:3,10:1:8,10:2:9,11:1:9,11:2:9",2025-10-29 01:20:23
438889,20,114,65,0,23,"23:1:22,24:1:23,25:1:23,25:2:24,25:3:24",2025-10-29 01:11:44
701003,20,114,41,0,15,"11:1:10,12:1:11,14:1:13,15:1:14,17:1:16",2025-10-29 01:11:35
571227,20,114,55,0,19,"20:1:18,20:2:19,20:3:19,21:1:19,21:2:20",2025-10-29 01:09:36
701008,20,114,64,0,23,"21:1:20,22:1:20,23:1:21,24:1:23,25:1:24",2025-10-29 01:05:44
701009,20,114,16,0,7,"7:1:5,7:2:6,8:1:6,8:2:6,9:1:7",2025-10-29 01:05:26
701001,20,114,41,0,15,"13:1:11,14:1:12,17:1:15,17:2:16,17:3:16",2025-10-29 01:02:32
700993,20,114,30,0,11,"12:1:11,12:2:11,13:1:11,13:2:12,13:3:12",2025-10-29 00:50:14
391582,20,114,50,0,18,"12:1:11,19:1:18,19:2:18,20:1:19,20:2:19",2025-10-29 00:49:28
700999,20,114,81,0,28,"18:1:17,29:1:28,30:1:29,30:2:29,30:1:29",2025-10-29 00:45:36
508301,20,114,36,0,12,"13:1:12,13:2:12,14:1:12,14:2:13,14:3:13",2025-10-29 00:39:50
700254,20,114,82,0,28,"20:1:19,20:2:19,29:1:27,29:2:28,30:1:30",2025-10-29 00:29:27
700997,20,114,28,0,10,"7:1:5,11:1:9,12:1:10,12:2:11,12:3:11",2025-10-29 00:24:08
700948,20,114,29,0,10,"10:1:8,11:1:9,12:1:10,12:2:10,12:3:11",2025-10-29 00:23:51
700987,20,114,39,0,15,"13:1:11,13:2:12,15:1:14,16:1:14,17:1:15",2025-10-29 00:23:47
700754,20,114,10,0,5,"5:1:3,6:1:4,6:2:5,7:1:5,7:2:5",2025-10-29 00:17:03
628219,20,114,50,0,18,"13:1:12,14:1:12,14:2:13,20:1:18,20:2:19",2025-10-29 00:16:25
700975,20,114,23,0,9,"7:1:6,8:1:6,11:1:9,11:2:9,11:3:10",2025-10-29 00:11:03
700971,20,114,43,0,16,"12:1:10,12:2:10,13:1:11,13:2:12,18:1:17",2025-10-29 00:04:12
700994,20,114,13,0,6,"7:1:5,7:2:5,7:3:6,8:1:6,8:2:6",2025-10-28 23:57:12
700963,20,114,12,0,6,"6:1:4,7:1:5,7:2:5,7:3:5,8:1:6",2025-10-28 23:40:56
700240,20,114,32,0,12,"8:1:7,9:1:7,11:1:9,12:1:11,14:1:13",2025-10-28 23:33:32
700968,20,114,43,0,16,"11:1:9,11:2:10,14:1:13,17:1:16,18:1:17",2025-10-28 23:23:52
700952,20,114,22,0,8,"7:1:5,7:2:6,8:1:6,10:1:8,10:2:8",2025-10-28 23:20:26
658567,20,114,20,0,8,"9:1:7,9:2:8,10:1:8,10:2:8,10:3:9",2025-10-28 23:19:00
700948,20,114,23,0,9,"8:1:6,8:2:7,10:1:8,10:2:9,11:1:9",2025-10-28 23:00:06
700962,20,114,46,0,16,"11:1:10,12:1:10,12:2:10,12:3:11,18:1:17",2025-10-28 22:59:22
697535,20,114,50,0,17,"11:1:9,13:1:11,15:1:13,15:2:14,19:1:18",2025-10-28 22:58:25
700967,20,114,46,0,17,"13:1:11,13:2:12,17:1:16,18:1:17,19:1:18",2025-10-28 22:54:40
700234,20,114,40,0,15,"10:1:9,11:1:9,14:1:13,17:1:15,17:2:16",2025-10-28 22:44:05
700965,20,114,22,0,10,"7:1:5,10:1:8,10:2:9,11:1:9,12:1:10",2025-10-28 22:43:25
700979,20,114,14,0,6,"7:1:5,7:2:6,8:1:6,8:2:6,8:3:7",2025-10-28 22:41:02
696513,20,114,28,0,10,"10:1:8,10:2:9,11:1:9,11:2:10,12:1:11",2025-10-28 22:37:38
700421,20,114,47,0,17,"17:1:16,18:1:17,19:1:17,19:2:18,19:3:18",2025-10-28 22:37:03
700937,20,114,24,0,10,"6:1:4,10:1:8,11:1:9,11:2:9,12:1:10",2025-10-28 22:34:11
700966,20,114,53,0,19,"13:1:11,20:1:19,21:1:19,21:2:20,21:3:20",2025-10-28 22:34:07
478885,20,114,83,0,28,"24:1:22,29:1:28,30:1:28,30:2:29,30:1:29",2025-10-28 22:33:05
700651,20,114,21,0,9,"6:1:5,7:1:6,9:1:8,10:1:9,11:1:9",2025-10-28 22:28:17
700744,20,114,47,0,17,"11:1:10,12:1:10,14:1:13,19:1:17,19:2:18",2025-10-28 22:25:29
412155,20,114,31,0,11,"5:1:4,12:1:11,13:1:11,13:2:12,13:3:12",2025-10-28 22:19:43
700958,20,114,11,0,5,"5:1:3,6:1:4,6:2:5,7:1:5,7:2:5",2025-10-28 22:09:43
700954,20,114,33,0,12,"12:1:11,13:1:11,13:2:12,14:1:13,14:2:13",2025-10-28 22:03:32
700949,20,114,11,0,6,"7:1:5,7:2:5,7:3:5,7:4:6,8:1:6",2025-10-28 21:42:11
320228,20,114,38,0,14,"13:1:12,14:1:12,14:2:13,15:1:13,16:1:14",2025-10-28 21:00:06
628110,20,114,67,0,23,"23:1:22,24:1:22,24:2:23,25:1:23,25:2:24",2025-10-28 20:49:10
700921,20,114,35,0,13,"10:1:8,12:1:10,13:1:12,14:1:12,15:1:13",2025-10-28 20:32:24
700912,20,114,16,0,7,"5:1:3,5:2:4,6:1:4,9:1:7,9:2:7",2025-10-28 20:30:45
700883,20,114,30,0,11,"11:1:9,12:1:10,12:2:11,13:1:11,13:2:11",2025-10-28 20:07:54
700411,20,114,50,0,18,"13:1:11,13:2:11,15:1:14,20:1:18,20:2:19",2025-10-28 20:07:27
517303,20,114,47,0,16,"12:1:11,13:1:12,15:1:13,15:2:14,18:1:17",2025-10-28 20:06:22
700926,20,114,45,0,17,"11:1:9,17:1:16,18:1:17,18:2:17,19:1:17",2025-10-28 20:02:15
700921,20,114,31,0,12,"12:1:10,12:2:11,12:3:11,13:1:11,14:1:13",2025-10-28 20:01:41
700888,20,114,48,0,18,"18:1:17,19:1:17,19:2:18,19:3:18,20:1:18",2025-10-28 19:59:23
700202,20,114,33,0,13,"6:1:5,12:1:11,13:1:12,14:1:12,15:1:13",2025-10-28 19:57:06
700725,20,114,29,0,11,"12:1:10,12:2:11,12:3:11,13:1:11,13:2:12",2025-10-28 19:56:25
700268,20,114,14,0,7,"7:1:5,8:1:6,8:2:6,8:3:6,9:1:7",2025-10-28 19:55:38
700920,20,114,25,0,10,"10:1:9,11:1:9,11:2:9,12:1:10,12:2:10",2025-10-28 19:48:11
694548,20,114,32,0,12,"6:1:4,12:1:11,13:1:12,13:2:12,14:1:12",2025-10-28 19:39:40
700901,20,114,45,0,17,"14:1:12,14:2:13,15:1:14,17:1:16,19:1:17",2025-10-28 19:36:51
700761,20,114,27,0,11,"11:1:9,12:1:10,12:2:10,12:3:11,13:1:11",2025-10-28 19:35:33
700225,20,114,50,0,18,"14:1:13,15:1:13,19:1:17,19:2:18,20:1:19",2025-10-28 19:23:06
700928,20,114,26,0,11,"11:1:9,11:2:10,12:1:10,12:2:11,13:1:11",2025-10-28 19:23:01
700914,20,114,53,0,19,"14:1:13,20:1:18,20:2:19,20:3:19,21:1:20",2025-10-28 19:17:35
700819,20,114,68,0,24,"19:1:17,19:2:18,20:1:18,22:1:21,26:1:25",2025-10-28 19:07:25
692334,20,114,24,0,9,"10:1:8,10:2:8,11:1:9,11:2:9,11:3:10",2025-10-28 19:06:31
700905,20,114,50,0,18,"13:1:11,18:1:17,19:1:18,20:1:18,20:2:19",2025-10-28 19:02:33
700904,20,114,24,0,10,"7:1:5,11:1:9,11:2:9,11:3:10,12:1:10",2025-10-28 18:56:39
698289,20,114,16,0,7,"7:1:5,8:1:6,9:1:7,9:2:7,9:3:8",2025-10-28 18:45:59
698182,20,114,86,0,28,"22:1:21,29:1:27,29:2:28,30:1:29,30:1:30",2025-10-28 18:33:04
670472,20,114,31,0,12,"12:1:10,13:1:11,13:2:12,14:1:12,14:2:13",2025-10-28 18:19:56
700273,20,114,57,0,21,"13:1:12,19:1:17,20:1:18,20:2:19,23:1:21",2025-10-28 18:19:31
264347,20,114,37,0,13,"11:1:9,11:2:10,13:1:12,14:1:12,15:1:14",2025-10-28 18:14:29
700896,20,114,60,0,21,"17:1:16,20:1:19,21:1:19,21:2:20,23:1:22",2025-10-28 18:13:16
670828,20,114,49,0,18,"14:1:13,15:1:14,19:1:17,20:1:18,20:2:19",2025-10-28 18:02:26
700879,20,114,31,0,12,"13:1:11,13:2:12,13:3:12,14:1:12,14:2:13",2025-10-28 17:56:42
700887,20,114,43,0,16,"12:1:10,12:2:10,17:1:16,18:1:16,18:2:17",2025-10-28 17:50:36
700222,20,114,45,0,17,"12:1:11,15:1:14,17:1:15,17:2:16,19:1:17",2025-10-28 17:42:41
700884,20,114,32,0,12,"9:1:7,10:1:9,12:1:11,14:1:12,14:2:13",2025-10-28 17:36:17
700881,20,114,33,0,12,"12:1:11,13:1:11,13:2:11,14:1:12,14:2:13",2025-10-28 17:34:29
466276,20,114,49,0,17,"14:1:12,14:2:13,17:1:16,18:1:17,19:1:17",2025-10-28 17:13:57
700865,20,114,18,0,7,"2:1:2,6:1:5,8:1:6,9:1:7,9:2:8",2025-10-28 17:07:14
366874,20,114,32,0,12,"12:1:10,12:2:11,13:1:12,13:2:12,14:1:12",2025-10-28 17:06:51
700229,20,114,16,0,7,"8:1:6,8:2:6,8:3:6,9:1:7,9:2:7",2025-10-28 17:05:29
700876,20,114,50,0,18,"19:1:18,19:2:18,20:1:18,20:2:19,20:3:19",2025-10-28 16:54:02
547823,20,114,48,0,17,"13:1:12,14:1:13,18:1:16,18:2:17,19:1:17",2025-10-28 16:48:44
700883,20,114,20,0,8,"7:1:6,8:1:6,9:1:7,9:2:8,10:1:9",2025-10-28 16:47:58
700871,20,114,21,0,9,"6:1:4,7:1:5,8:1:6,11:1:9,11:2:9",2025-10-28 16:43:46
700872,20,114,11,0,5,"6:1:4,6:2:5,7:1:5,7:2:5,7:3:6",2025-10-28 16:41:14
700882,20,114,37,0,14,"13:1:11,15:1:13,15:2:14,16:1:14,16:2:15",2025-10-28 16:35:34
699173,20,114,13,0,6,"2:1:1,6:1:5,7:1:5,7:2:6,8:1:6",2025-10-28 16:34:37
700279,20,114,25,0,10,"11:1:9,11:2:9,11:3:10,12:1:10,12:2:10",2025-10-28 16:34:20
700261,20,114,21,0,9,"8:1:6,8:2:7,10:1:8,11:1:9,11:2:9",2025-10-28 16:23:03
700737,20,114,25,0,10,"8:1:6,11:1:9,11:2:10,12:1:10,12:2:10",2025-10-28 16:18:50
700207,20,114,35,0,13,"12:1:10,12:2:11,12:3:11,14:1:12,15:1:14",2025-10-28 15:27:04
485734,20,114,61,0,21,"15:1:14,20:1:19,21:1:19,21:2:20,23:1:22",2025-10-28 15:25:26
700848,20,114,34,0,13,"10:1:8,12:1:10,12:2:11,14:1:13,15:1:13",2025-10-28 14:34:57
700845,20,114,26,0,10,"10:1:9,11:1:9,11:2:9,11:3:10,12:1:10",2025-10-28 14:34:56
700840,20,114,32,0,12,"11:1:9,12:1:10,12:2:11,12:3:11,14:1:12",2025-10-28 14:22:35
700828,20,114,27,0,11,"11:1:9,11:2:10,12:1:10,12:2:10,13:1:11",2025-10-28 14:17:40
700832,20,114,15,0,6,"2:1:1,7:1:5,8:1:6,8:2:6,8:3:7",2025-10-28 14:07:59
700833,20,114,52,0,19,"16:1:14,17:1:16,20:1:19,21:1:19,21:2:20",2025-10-28 14:07:04
700816,20,114,23,0,10,"10:1:9,11:1:9,11:2:9,11:3:10,12:1:10",2025-10-28 13:33:20
700278,20,114,26,0,10,"4:1:3,5:1:3,5:2:3,5:3:4,12:1:10",2025-10-28 13:31:52
700319,20,114,36,0,13,"9:1:8,13:1:11,14:1:12,14:2:13,15:1:14",2025-10-28 13:24:17
700812,20,114,32,0,12,"13:1:11,13:2:12,13:3:12,14:1:12,14:2:13",2025-10-28 13:11:34
696346,20,114,40,0,15,"13:1:11,16:1:14,16:2:15,17:1:15,17:2:16",2025-10-28 13:05:27
700408,20,114,50,0,18,"18:1:16,18:2:17,18:3:17,19:1:17,20:1:18",2025-10-28 13:02:08
700319,20,114,41,0,15,"10:1:8,14:1:12,16:1:15,17:1:15,17:2:16",2025-10-28 12:43:32
698199,20,114,29,0,11,"9:1:7,10:1:8,12:1:10,12:2:11,13:1:11",2025-10-28 12:27:55
700766,20,114,26,0,10,"11:1:9,11:2:10,12:1:10,12:2:11,12:3:11",2025-10-28 12:27:34
700292,20,114,27,0,10,"10:1:8,11:1:10,12:1:10,12:2:10,12:3:11",2025-10-28 12:22:37
700811,20,114,32,0,12,"12:1:10,12:2:10,12:3:11,13:1:11,14:1:13",2025-10-28 12:15:42
700805,20,114,20,0,8,"9:1:7,9:2:8,10:1:8,10:2:8,10:3:9",2025-10-28 11:47:28
700803,20,114,45,0,17,"12:1:11,15:1:14,16:1:14,18:1:17,19:1:17",2025-10-28 11:45:59
696300,20,114,13,0,6,"6:1:4,6:2:4,6:3:5,7:1:5,8:1:6",2025-10-28 11:42:38
698184,20,114,23,0,9,"10:1:8,11:1:9,11:2:9,11:3:9,11:4:10",2025-10-28 11:33:59
700422,20,114,28,0,10,"9:1:7,9:2:7,9:3:8,12:1:10,12:2:11",2025-10-28 11:33:51
689247,20,114,10,0,5,"5:1:4,6:1:4,6:2:4,6:3:5,7:1:5",2025-10-28 11:33:25
700228,20,114,45,0,17,"13:1:12,14:1:12,15:1:14,17:1:16,19:1:17",2025-10-28 11:32:11
700219,20,114,27,0,10,"11:1:9,11:2:10,12:1:10,12:2:10,12:3:11",2025-10-28 11:03:14
700262,20,114,9,0,5,"5:1:4,6:1:4,6:2:4,7:1:5,7:2:5",2025-10-28 10:53:57
700798,20,114,83,0,28,"26:1:25,27:1:25,27:2:26,29:1:28,30:1:29",2025-10-28 10:37:26
700319,20,114,45,0,17,"6:1:4,13:1:11,14:1:13,18:1:17,19:1:17",2025-10-28 10:26:35
699185,20,114,26,0,10,"11:1:9,11:2:10,12:1:10,12:2:10,12:3:11",2025-10-28 09:47:34
700253,20,114,7,0,4,"4:1:2,4:2:3,5:1:3,5:2:4,6:1:4",2025-10-28 09:46:17
700255,20,114,69,0,25,"23:1:21,23:2:22,25:1:24,26:1:24,27:1:25",2025-10-28 08:49:34
700773,20,114,41,0,15,"13:1:12,14:1:12,14:2:13,17:1:16,17:2:16",2025-10-28 08:27:27
700773,20,114,47,0,17,"15:1:13,17:1:16,19:1:17,19:2:18,19:3:18",2025-10-28 07:42:35
460531,20,114,26,0,10,"5:1:3,8:1:6,11:1:9,12:1:10,12:2:11",2025-10-28 07:28:49
